Index,X,Y,Z,Target_X,Target_Y,Target_Z
364,-0.220457,-0.0248284,0.599595,-0.21436,-0.0248534,0.59964
365,-0.220404,-0.0248286,0.599595,-0.21436,-0.0248534,0.59964
366,-0.220351,-0.0248287,0.599596,-0.21436,-0.0248534,0.59964
367,-0.220298,-0.0248289,0.599596,-0.21436,-0.0248534,0.59964
368,-0.220246,-0.024829,0.599596,-0.21436,-0.0248534,0.59964
369,-0.220193,-0.0248292,0.599597,-0.21436,-0.0248534,0.59964
370,-0.22014,-0.0248293,0.599597,-0.21436,-0.0248534,0.59964
371,-0.220087,-0.0248295,0.599597,-0.21436,-0.0248534,0.59964
372,-0.220034,-0.0248296,0.599598,-0.21436,-0.0248534,0.59964
373,-0.219982,-0.0248297,0.599598,-0.21436,-0.0248534,0.59964
374,-0.219929,-0.0248299,0.599598,-0.21436,-0.0248534,0.59964
375,-0.219876,-0.02483,0.599599,-0.21436,-0.0248534,0.59964
376,-0.219823,-0.0248302,0.599599,-0.21436,-0.0248534,0.59964
377,-0.219771,-0.0248303,0.599599,-0.21436,-0.0248534,0.59964
378,-0.219718,-0.0248305,0.5996,-0.21436,-0.0248534,0.59964
379,-0.219665,-0.0248306,0.5996,-0.21436,-0.0248534,0.59964
380,-0.219613,-0.0248308,0.5996,-0.21436,-0.0248534,0.59964
381,-0.21956,-0.0248309,0.5996,-0.21436,-0.0248534,0.59964
382,-0.219507,-0.0248311,0.599601,-0.21436,-0.0248534,0.59964
383,-0.219455,-0.0248312,0.599601,-0.21436,-0.0248534,0.59964
384,-0.219402,-0.0248314,0.599601,-0.21436,-0.0248534,0.59964
385,-0.21935,-0.0248315,0.599602,-0.21436,-0.0248534,0.59964
386,-0.219297,-0.0248317,0.599602,-0.21436,-0.0248534,0.59964
387,-0.219244,-0.0248318,0.599602,-0.21436,-0.0248534,0.59964
388,-0.219192,-0.0248319,0.599603,-0.21436,-0.0248534,0.59964
389,-0.219139,-0.0248321,0.599603,-0.21436,-0.0248534,0.59964
390,-0.219087,-0.0248322,0.599603,-0.21436,-0.0248534,0.59964
391,-0.219034,-0.0248324,0.599604,-0.21436,-0.0248534,0.59964
392,-0.218982,-0.0248325,0.599604,-0.21436,-0.0248534,0.59964
393,-0.218929,-0.0248327,0.599604,-0.21436,-0.0248534,0.59964
394,-0.218876,-0.0248328,0.599605,-0.21436,-0.0248534,0.59964
395,-0.218824,-0.024833,0.599605,-0.21436,-0.0248534,0.59964
396,-0.218771,-0.0248331,0.599605,-0.21436,-0.0248534,0.59964
397,-0.218719,-0.0248333,0.599606,-0.21436,-0.0248534,0.59964
398,-0.218666,-0.0248334,0.599606,-0.21436,-0.0248534,0.59964
399,-0.218614,-0.0248335,0.599606,-0.21436,-0.0248534,0.59964
400,-0.218561,-0.0248337,0.599607,-0.21436,-0.0248534,0.59964
401,-0.218508,-0.0248338,0.599607,-0.21436,-0.0248534,0.59964
402,-0.218458,-0.024834,0.599607,-0.21436,-0.0248534,0.59964
403,-0.21841,-0.0248341,0.599607,-0.21436,-0.0248534,0.59964
404,-0.218363,-0.0248342,0.599608,-0.21436,-0.0248534,0.59964
405,-0.218317,-0.0248344,0.599608,-0.21436,-0.0248534,0.59964
406,-0.218273,-0.0248345,0.599608,-0.21436,-0.0248534,0.59964
407,-0.218231,-0.0248346,0.599609,-0.21436,-0.0248534,0.59964
408,-0.21819,-0.0248347,0.599609,-0.21436,-0.0248534,0.59964
409,-0.218151,-0.0248348,0.599609,-0.21436,-0.0248534,0.59964
410,-0.218113,-0.0248349,0.599609,-0.21436,-0.0248534,0.59964
411,-0.218077,-0.024835,0.59961,-0.21436,-0.0248534,0.59964
412,-0.218042,-0.0248351,0.59961,-0.21436,-0.0248534,0.59964
413,-0.218007,-0.0248352,0.59961,-0.21436,-0.0248534,0.59964
414,-0.217974,-0.0248353,0.59961,-0.21436,-0.0248534,0.59964
415,-0.217941,-0.0248354,0.599611,-0.21436,-0.0248534,0.59964
416,-0.217909,-0.0248355,0.599611,-0.21436,-0.0248534,0.59964
417,-0.217877,-0.0248356,0.599611,-0.21436,-0.0248534,0.59964
418,-0.217847,-0.0248357,0.599611,-0.21436,-0.0248534,0.59964
419,-0.217818,-0.0248358,0.599611,-0.21436,-0.0248534,0.59964
420,-0.217789,-0.0248359,0.599612,-0.21436,-0.0248534,0.59964
421,-0.217761,-0.0248359,0.599612,-0.21436,-0.0248534,0.59964
422,-0.217734,-0.024836,0.599612,-0.21436,-0.0248534,0.59964
423,-0.217707,-0.0248361,0.599612,-0.21436,-0.0248534,0.59964
424,-0.21768,-0.0248362,0.599612,-0.21436,-0.0248534,0.59964
425,-0.217654,-0.0248363,0.599613,-0.21436,-0.0248534,0.59964
426,-0.217628,-0.0248364,0.599613,-0.21436,-0.0248534,0.59964
427,-0.217602,-0.0248364,0.599613,-0.21436,-0.0248534,0.59964
428,-0.217577,-0.0248365,0.599613,-0.21436,-0.0248534,0.59964
429,-0.217552,-0.0248366,0.599613,-0.21436,-0.0248534,0.59964
430,-0.217528,-0.0248367,0.599614,-0.21436,-0.0248534,0.59964
431,-0.217504,-0.0248368,0.599614,-0.21436,-0.0248534,0.59964
432,-0.21748,-0.0248368,0.599614,-0.21436,-0.0248534,0.59964
433,-0.217456,-0.0248369,0.599614,-0.21436,-0.0248534,0.59964
434,-0.217433,-0.024837,0.599614,-0.21436,-0.0248534,0.59964
435,-0.21741,-0.0248371,0.599614,-0.21436,-0.0248534,0.59964
436,-0.217386,-0.0248372,0.599615,-0.21436,-0.0248534,0.59964
437,-0.217363,-0.0248372,0.599615,-0.21436,-0.0248534,0.59964
438,-0.217341,-0.0248373,0.599615,-0.21436,-0.0248534,0.59964
439,-0.217318,-0.0248374,0.599615,-0.21436,-0.0248534,0.59964
440,-0.217295,-0.0248375,0.599615,-0.21436,-0.0248534,0.59964
441,-0.217273,-0.0248376,0.599616,-0.21436,-0.0248534,0.59964
442,-0.217251,-0.0248376,0.599616,-0.21436,-0.0248534,0.59964
443,-0.217229,-0.0248377,0.599616,-0.21436,-0.0248534,0.59964
444,-0.217207,-0.0248378,0.599616,-0.21436,-0.0248534,0.59964
445,-0.217184,-0.0248379,0.599616,-0.21436,-0.0248534,0.59964
446,-0.217162,-0.024838,0.599616,-0.21436,-0.0248534,0.59964
447,-0.217141,-0.0248381,0.599617,-0.21436,-0.0248534,0.59964
448,-0.217119,-0.0248381,0.599617,-0.21436,-0.0248534,0.59964
449,-0.217097,-0.0248382,0.599617,-0.21436,-0.0248534,0.59964
450,-0.217075,-0.0248383,0.599617,-0.21436,-0.0248534,0.59964
451,-0.217054,-0.0248384,0.599617,-0.21436,-0.0248534,0.59964
452,-0.217032,-0.0248385,0.599618,-0.21436,-0.0248534,0.59964
453,-0.217011,-0.0248385,0.599618,-0.21436,-0.0248534,0.59964
454,-0.216989,-0.0248386,0.599618,-0.21436,-0.0248534,0.59964
455,-0.216968,-0.0248387,0.599618,-0.21436,-0.0248534,0.59964
456,-0.216946,-0.0248388,0.599618,-0.21436,-0.0248534,0.59964
457,-0.216925,-0.0248389,0.599618,-0.21436,-0.0248534,0.59964
458,-0.216903,-0.024839,0.599619,-0.21436,-0.0248534,0.59964
459,-0.216882,-0.024839,0.599619,-0.21436,-0.0248534,0.59964
460,-0.216861,-0.0248391,0.599619,-0.21436,-0.0248534,0.59964
461,-0.216839,-0.0248392,0.599619,-0.21436,-0.0248534,0.59964
462,-0.216818,-0.0248393,0.599619,-0.21436,-0.0248534,0.59964
463,-0.216797,-0.0248394,0.59962,-0.21436,-0.0248534,0.59964
464,-0.216776,-0.0248395,0.59962,-0.21436,-0.0248534,0.59964
465,-0.216754,-0.0248395,0.59962,-0.21436,-0.0248534,0.59964
466,-0.216733,-0.0248396,0.59962,-0.21436,-0.0248534,0.59964
467,-0.216712,-0.0248397,0.59962,-0.21436,-0.0248534,0.59964
468,-0.216691,-0.0248398,0.59962,-0.21436,-0.0248534,0.59964
469,-0.21667,-0.0248399,0.599621,-0.21436,-0.0248534,0.59964
470,-0.216648,-0.02484,0.599621,-0.21436,-0.0248534,0.59964
471,-0.216627,-0.02484,0.599621,-0.21436,-0.0248534,0.59964
472,-0.216606,-0.0248401,0.599621,-0.21436,-0.0248534,0.59964
473,-0.216585,-0.0248402,0.599621,-0.21436,-0.0248534,0.59964
474,-0.216564,-0.0248403,0.599622,-0.21436,-0.0248534,0.59964
475,-0.216543,-0.0248404,0.599622,-0.21436,-0.0248534,0.59964
476,-0.216522,-0.0248405,0.599622,-0.21436,-0.0248534,0.59964
477,-0.216501,-0.0248405,0.599622,-0.21436,-0.0248534,0.59964
478,-0.216479,-0.0248406,0.599622,-0.21436,-0.0248534,0.59964
479,-0.216458,-0.0248407,0.599622,-0.21436,-0.0248534,0.59964
480,-0.216437,-0.0248408,0.599623,-0.21436,-0.0248534,0.59964
481,-0.216416,-0.0248409,0.599623,-0.21436,-0.0248534,0.59964
482,-0.216395,-0.024841,0.599623,-0.21436,-0.0248534,0.59964
483,-0.216374,-0.024841,0.599623,-0.21436,-0.0248534,0.59964
484,-0.216353,-0.0248411,0.599623,-0.21436,-0.0248534,0.59964
485,-0.216332,-0.0248412,0.599624,-0.21436,-0.0248534,0.59964
486,-0.216311,-0.0248413,0.599624,-0.21436,-0.0248534,0.59964
487,-0.21629,-0.0248414,0.599624,-0.21436,-0.0248534,0.59964
488,-0.216269,-0.0248415,0.599624,-0.21436,-0.0248534,0.59964
489,-0.216247,-0.0248415,0.599624,-0.21436,-0.0248534,0.59964
490,-0.216226,-0.0248416,0.599624,-0.21436,-0.0248534,0.59964
491,-0.216205,-0.0248417,0.599625,-0.21436,-0.0248534,0.59964
492,-0.216184,-0.0248418,0.599625,-0.21436,-0.0248534,0.59964
493,-0.216163,-0.0248419,0.599625,-0.21436,-0.0248534,0.59964
494,-0.216142,-0.024842,0.599625,-0.21436,-0.0248534,0.59964
495,-0.216121,-0.024842,0.599625,-0.21436,-0.0248534,0.59964
496,-0.2161,-0.0248421,0.599626,-0.21436,-0.0248534,0.59964
497,-0.216079,-0.0248422,0.599626,-0.21436,-0.0248534,0.59964
498,-0.216058,-0.0248423,0.599626,-0.21436,-0.0248534,0.59964
499,-0.216037,-0.0248424,0.599626,-0.21436,-0.0248534,0.59964
500,-0.216016,-0.0248424,0.599626,-0.21436,-0.0248534,0.59964
501,-0.215995,-0.0248425,0.599627,-0.21436,-0.0248534,0.59964
502,-0.215975,-0.0248426,0.599627,-0.21436,-0.0248534,0.59964
503,-0.215955,-0.0248427,0.599627,-0.21436,-0.0248534,0.59964
504,-0.215936,-0.0248428,0.599627,-0.21436,-0.0248534,0.59964
505,-0.215918,-0.0248428,0.599627,-0.21436,-0.0248534,0.59964
506,-0.2159,-0.0248429,0.599627,-0.21436,-0.0248534,0.59964
507,-0.215884,-0.024843,0.599628,-0.21436,-0.0248534,0.59964
508,-0.215867,-0.024843,0.599628,-0.21436,-0.0248534,0.59964
509,-0.215852,-0.0248431,0.599628,-0.21436,-0.0248534,0.59964
510,-0.215837,-0.0248432,0.599628,-0.21436,-0.0248534,0.59964
511,-0.215822,-0.0248432,0.599628,-0.21436,-0.0248534,0.59964
512,-0.215808,-0.0248433,0.599628,-0.21436,-0.0248534,0.59964
513,-0.215794,-0.0248433,0.599628,-0.21436,-0.0248534,0.59964
514,-0.215781,-0.0248434,0.599629,-0.21436,-0.0248534,0.59964
515,-0.215768,-0.0248434,0.599629,-0.21436,-0.0248534,0.59964
516,-0.215755,-0.0248435,0.599629,-0.21436,-0.0248534,0.59964
517,-0.215742,-0.0248435,0.599629,-0.21436,-0.0248534,0.59964
518,-0.21573,-0.0248436,0.599629,-0.21436,-0.0248534,0.59964
519,-0.215719,-0.0248436,0.599629,-0.21436,-0.0248534,0.59964
520,-0.215707,-0.0248437,0.599629,-0.21436,-0.0248534,0.59964
521,-0.215696,-0.0248437,0.599629,-0.21436,-0.0248534,0.59964
522,-0.215685,-0.0248438,0.59963,-0.21436,-0.0248534,0.59964
523,-0.215674,-0.0248438,0.59963,-0.21436,-0.0248534,0.59964
524,-0.215664,-0.0248439,0.59963,-0.21436,-0.0248534,0.59964
525,-0.215653,-0.0248439,0.59963,-0.21436,-0.0248534,0.59964
526,-0.215643,-0.024844,0.59963,-0.21436,-0.0248534,0.59964
527,-0.215633,-0.024844,0.59963,-0.21436,-0.0248534,0.59964
528,-0.215623,-0.0248441,0.59963,-0.21436,-0.0248534,0.59964
529,-0.215613,-0.0248441,0.59963,-0.21436,-0.0248534,0.59964
530,-0.215603,-0.0248442,0.59963,-0.21436,-0.0248534,0.59964
531,-0.215594,-0.0248442,0.599631,-0.21436,-0.0248534,0.59964
532,-0.215584,-0.0248443,0.599631,-0.21436,-0.0248534,0.59964
533,-0.215575,-0.0248443,0.599631,-0.21436,-0.0248534,0.59964
534,-0.215566,-0.0248444,0.599631,-0.21436,-0.0248534,0.59964
535,-0.215556,-0.0248444,0.599631,-0.21436,-0.0248534,0.59964
536,-0.215547,-0.0248445,0.599631,-0.21436,-0.0248534,0.59964
537,-0.215538,-0.0248445,0.599631,-0.21436,-0.0248534,0.59964
538,-0.215529,-0.0248446,0.599631,-0.21436,-0.0248534,0.59964
539,-0.21552,-0.0248446,0.599631,-0.21436,-0.0248534,0.59964
540,-0.215511,-0.0248447,0.599632,-0.21436,-0.0248534,0.59964
541,-0.215502,-0.0248447,0.599632,-0.21436,-0.0248534,0.59964
542,-0.215493,-0.0248447,0.599632,-0.21436,-0.0248534,0.59964
543,-0.215484,-0.0248448,0.599632,-0.21436,-0.0248534,0.59964
544,-0.215476,-0.0248448,0.599632,-0.21436,-0.0248534,0.59964
545,-0.215467,-0.0248449,0.599632,-0.21436,-0.0248534,0.59964
546,-0.215458,-0.0248449,0.599632,-0.21436,-0.0248534,0.59964
547,-0.215449,-0.024845,0.599632,-0.21436,-0.0248534,0.59964
548,-0.215441,-0.024845,0.599632,-0.21436,-0.0248534,0.59964
549,-0.215432,-0.0248451,0.599633,-0.21436,-0.0248534,0.59964
550,-0.215423,-0.0248451,0.599633,-0.21436,-0.0248534,0.59964
551,-0.215415,-0.0248452,0.599633,-0.21436,-0.0248534,0.59964
552,-0.215406,-0.0248452,0.599633,-0.21436,-0.0248534,0.59964
553,-0.215398,-0.0248453,0.599633,-0.21436,-0.0248534,0.59964
554,-0.215389,-0.0248453,0.599633,-0.21436,-0.0248534,0.59964
555,-0.215381,-0.0248454,0.599633,-0.21436,-0.0248534,0.59964
556,-0.215372,-0.0248454,0.599633,-0.21436,-0.0248534,0.59964
557,-0.215364,-0.0248455,0.599633,-0.21436,-0.0248534,0.59964
558,-0.215355,-0.0248455,0.599634,-0.21436,-0.0248534,0.59964
559,-0.215347,-0.0248456,0.599634,-0.21436,-0.0248534,0.59964
560,-0.215338,-0.0248456,0.599634,-0.21436,-0.0248534,0.59964
561,-0.21533,-0.0248457,0.599634,-0.21436,-0.0248534,0.59964
562,-0.215321,-0.0248457,0.599634,-0.21436,-0.0248534,0.59964
563,-0.215313,-0.0248458,0.599634,-0.21436,-0.0248534,0.59964
564,-0.215304,-0.0248458,0.599634,-0.21436,-0.0248534,0.59964
565,-0.215296,-0.0248459,0.599634,-0.21436,-0.0248534,0.59964
566,-0.215288,-0.024846,0.599634,-0.21436,-0.0248534,0.59964
567,-0.215279,-0.024846,0.599635,-0.21436,-0.0248534,0.59964
568,-0.215271,-0.0248461,0.599635,-0.21436,-0.0248534,0.59964
569,-0.215262,-0.0248461,0.599635,-0.21436,-0.0248534,0.59964
570,-0.215254,-0.0248462,0.599635,-0.21436,-0.0248534,0.59964
571,-0.215245,-0.0248462,0.599635,-0.21436,-0.0248534,0.59964
572,-0.215237,-0.0248463,0.599635,-0.21436,-0.0248534,0.59964
573,-0.215229,-0.0248463,0.599635,-0.21436,-0.0248534,0.59964
574,-0.21522,-0.0248464,0.599635,-0.21436,-0.0248534,0.59964
575,-0.215212,-0.0248464,0.599636,-0.21436,-0.0248534,0.59964
576,-0.215203,-0.0248465,0.599636,-0.21436,-0.0248534,0.59964
577,-0.215195,-0.0248465,0.599636,-0.21436,-0.0248534,0.59964
578,-0.215187,-0.0248466,0.599636,-0.21436,-0.0248534,0.59964
579,-0.215178,-0.0248466,0.599636,-0.21436,-0.0248534,0.59964
580,-0.21517,-0.0248467,0.599636,-0.21436,-0.0248534,0.59964
581,-0.215161,-0.0248467,0.599636,-0.21436,-0.0248534,0.59964
582,-0.215153,-0.0248468,0.599636,-0.21436,-0.0248534,0.59964
583,-0.215145,-0.0248468,0.599637,-0.21436,-0.0248534,0.59964
584,-0.215136,-0.0248469,0.599637,-0.21436,-0.0248534,0.59964
585,-0.215128,-0.0248469,0.599637,-0.21436,-0.0248534,0.59964
586,-0.215119,-0.024847,0.599637,-0.21436,-0.0248534,0.59964
587,-0.215111,-0.024847,0.599637,-0.21436,-0.0248534,0.59964
588,-0.215103,-0.0248471,0.599637,-0.21436,-0.0248534,0.59964
589,-0.215094,-0.0248471,0.599637,-0.21436,-0.0248534,0.59964
590,-0.215086,-0.0248472,0.599637,-0.21436,-0.0248534,0.59964
591,-0.215078,-0.0248472,0.599638,-0.21436,-0.0248534,0.59964
592,-0.215069,-0.0248473,0.599638,-0.21436,-0.0248534,0.59964
593,-0.215061,-0.0248473,0.599638,-0.21436,-0.0248534,0.59964
594,-0.215052,-0.0248474,0.599638,-0.21436,-0.0248534,0.59964
595,-0.215044,-0.0248474,0.599638,-0.21436,-0.0248534,0.59964
596,-0.215036,-0.0248475,0.599638,-0.21436,-0.0248534,0.59964
597,-0.215027,-0.0248476,0.599638,-0.21436,-0.0248534,0.59964
598,-0.215019,-0.0248476,0.599638,-0.21436,-0.0248534,0.59964
599,-0.21501,-0.0248477,0.599639,-0.21436,-0.0248534,0.59964
600,-0.215002,-0.0248477,0.599639,-0.21436,-0.0248534,0.59964
601,-0.214994,-0.0248478,0.599639,-0.21436,-0.0248534,0.59964
602,-0.214986,-0.0248478,0.599639,-0.21436,-0.0248534,0.59964
603,-0.214978,-0.0248479,0.599639,-0.21436,-0.0248534,0.59964
604,-0.21497,-0.0248479,0.599639,-0.21436,-0.0248534,0.59964
605,-0.214963,-0.024848,0.599639,-0.21436,-0.0248534,0.59964
606,-0.214956,-0.024848,0.599639,-0.21436,-0.0248534,0.59964
607,-0.214949,-0.024848,0.59964,-0.21436,-0.0248534,0.59964
608,-0.214943,-0.0248481,0.59964,-0.21436,-0.0248534,0.59964
609,-0.214937,-0.0248481,0.59964,-0.21436,-0.0248534,0.59964
610,-0.214931,-0.0248482,0.59964,-0.21436,-0.0248534,0.59964
611,-0.214925,-0.0248482,0.59964,-0.21436,-0.0248534,0.59964
612,-0.214919,-0.0248482,0.59964,-0.21436,-0.0248534,0.59964
613,-0.214914,-0.0248483,0.59964,-0.21436,-0.0248534,0.59964
614,-0.214908,-0.0248483,0.59964,-0.21436,-0.0248534,0.59964
615,-0.214903,-0.0248483,0.59964,-0.21436,-0.0248534,0.59964
616,-0.214898,-0.0248484,0.599641,-0.21436,-0.0248534,0.59964
617,-0.214893,-0.0248484,0.599641,-0.21436,-0.0248534,0.59964
618,-0.214888,-0.0248484,0.599641,-0.21436,-0.0248534,0.59964
619,-0.214883,-0.0248485,0.599641,-0.21436,-0.0248534,0.59964
620,-0.214879,-0.0248485,0.599641,-0.21436,-0.0248534,0.59964
621,-0.214874,-0.0248485,0.599641,-0.21436,-0.0248534,0.59964
622,-0.21487,-0.0248486,0.599641,-0.21436,-0.0248534,0.59964
623,-0.214866,-0.0248486,0.599641,-0.21436,-0.0248534,0.59964
624,-0.214861,-0.0248486,0.599641,-0.21436,-0.0248534,0.59964
625,-0.214857,-0.0248487,0.599641,-0.21436,-0.0248534,0.59964
626,-0.214853,-0.0248487,0.599642,-0.21436,-0.0248534,0.59964
627,-0.214849,-0.0248487,0.599642,-0.21436,-0.0248534,0.59964
628,-0.214845,-0.0248488,0.599642,-0.21436,-0.0248534,0.59964
629,-0.214841,-0.0248488,0.599642,-0.21436,-0.0248534,0.59964
630,-0.214837,-0.0248488,0.599642,-0.21436,-0.0248534,0.59964
631,-0.214833,-0.0248489,0.599642,-0.21436,-0.0248534,0.59964
632,-0.214829,-0.0248489,0.599642,-0.21436,-0.0248534,0.59964
633,-0.214826,-0.0248489,0.599642,-0.21436,-0.0248534,0.59964
634,-0.214822,-0.024849,0.599642,-0.21436,-0.0248534,0.59964
635,-0.214818,-0.024849,0.599643,-0.21436,-0.0248534,0.59964
636,-0.214814,-0.024849,0.599643,-0.21436,-0.0248534,0.59964
637,-0.214811,-0.0248491,0.599643,-0.21436,-0.0248534,0.59964
638,-0.214807,-0.0248491,0.599643,-0.21436,-0.0248534,0.59964
639,-0.214803,-0.0248491,0.599643,-0.21436,-0.0248534,0.59964
640,-0.2148,-0.0248492,0.599643,-0.21436,-0.0248534,0.59964
641,-0.214796,-0.0248492,0.599643,-0.21436,-0.0248534,0.59964
642,-0.214793,-0.0248492,0.599643,-0.21436,-0.0248534,0.59964
643,-0.214789,-0.0248493,0.599643,-0.21436,-0.0248534,0.59964
644,-0.214786,-0.0248493,0.599643,-0.21436,-0.0248534,0.59964
645,-0.214782,-0.0248493,0.599644,-0.21436,-0.0248534,0.59964
646,-0.214778,-0.0248494,0.599644,-0.21436,-0.0248534,0.59964
647,-0.214775,-0.0248494,0.599644,-0.21436,-0.0248534,0.59964
648,-0.214771,-0.0248494,0.599644,-0.21436,-0.0248534,0.59964
649,-0.214768,-0.0248495,0.599644,-0.21436,-0.0248534,0.59964
650,-0.214764,-0.0248495,0.599644,-0.21436,-0.0248534,0.59964
651,-0.214761,-0.0248495,0.599644,-0.21436,-0.0248534,0.59964
652,-0.214757,-0.0248496,0.599644,-0.21436,-0.0248534,0.59964
653,-0.214754,-0.0248496,0.599645,-0.21436,-0.0248534,0.59964
654,-0.214751,-0.0248496,0.599645,-0.21436,-0.0248534,0.59964
655,-0.214747,-0.0248497,0.599645,-0.21436,-0.0248534,0.59964
656,-0.214744,-0.0248497,0.599645,-0.21436,-0.0248534,0.59964
657,-0.21474,-0.0248497,0.599645,-0.21436,-0.0248534,0.59964
658,-0.214737,-0.0248498,0.599645,-0.21436,-0.0248534,0.59964
659,-0.214733,-0.0248498,0.599645,-0.21436,-0.0248534,0.59964
660,-0.21473,-0.0248498,0.599645,-0.21436,-0.0248534,0.59964
661,-0.214726,-0.0248499,0.599646,-0.21436,-0.0248534,0.59964
662,-0.214723,-0.0248499,0.599646,-0.21436,-0.0248534,0.59964
663,-0.214719,-0.0248499,0.599646,-0.21436,-0.0248534,0.59964
664,-0.214716,-0.02485,0.599646,-0.21436,-0.0248534,0.59964
665,-0.214713,-0.02485,0.599646,-0.21436,-0.0248534,0.59964
666,-0.214709,-0.02485,0.599646,-0.21436,-0.0248534,0.59964
667,-0.214706,-0.0248501,0.599646,-0.21436,-0.0248534,0.59964
668,-0.214702,-0.0248501,0.599646,-0.21436,-0.0248534,0.59964
669,-0.214699,-0.0248502,0.599647,-0.21436,-0.0248534,0.59964
670,-0.214695,-0.0248502,0.599647,-0.21436,-0.0248534,0.59964
671,-0.214692,-0.0248502,0.599647,-0.21436,-0.0248534,0.59964
672,-0.214688,-0.0248503,0.599647,-0.21436,-0.0248534,0.59964
673,-0.214685,-0.0248503,0.599647,-0.21436,-0.0248534,0.59964
674,-0.214682,-0.0248503,0.599647,-0.21436,-0.0248534,0.59964
675,-0.214678,-0.0248504,0.599647,-0.21436,-0.0248534,0.59964
676,-0.214675,-0.0248504,0.599648,-0.21436,-0.0248534,0.59964
677,-0.214671,-0.0248504,0.599648,-0.21436,-0.0248534,0.59964
678,-0.214668,-0.0248505,0.599648,-0.21436,-0.0248534,0.59964
679,-0.214664,-0.0248505,0.599648,-0.21436,-0.0248534,0.59964
680,-0.214661,-0.0248506,0.599648,-0.21436,-0.0248534,0.59964
681,-0.214657,-0.0248506,0.599648,-0.21436,-0.0248534,0.59964
682,-0.214654,-0.0248506,0.599648,-0.21436,-0.0248534,0.59964
683,-0.214651,-0.0248507,0.599649,-0.21436,-0.0248534,0.59964
684,-0.214647,-0.0248507,0.599649,-0.21436,-0.0248534,0.59964
685,-0.214644,-0.0248507,0.599649,-0.21436,-0.0248534,0.59964
686,-0.21464,-0.0248508,0.599649,-0.21436,-0.0248534,0.59964
687,-0.214637,-0.0248508,0.599649,-0.21436,-0.0248534,0.59964
688,-0.214633,-0.0248508,0.599649,-0.21436,-0.0248534,0.59964
689,-0.21463,-0.0248509,0.59965,-0.21436,-0.0248534,0.59964
690,-0.214626,-0.0248509,0.59965,-0.21436,-0.0248534,0.59964
691,-0.214623,-0.024851,0.59965,-0.21436,-0.0248534,0.59964
692,-0.214619,-0.024851,0.59965,-0.21436,-0.0248534,0.59964
693,-0.214616,-0.024851,0.59965,-0.21436,-0.0248534,0.59964
694,-0.214612,-0.0248511,0.59965,-0.21436,-0.0248534,0.59964
695,-0.214609,-0.0248511,0.599651,-0.21436,-0.0248534,0.59964
696,-0.214605,-0.0248511,0.599651,-0.21436,-0.0248534,0.59964
697,-0.214602,-0.0248512,0.599651,-0.21436,-0.0248534,0.59964
698,-0.214598,-0.0248512,0.599651,-0.21436,-0.0248534,0.59964
699,-0.214595,-0.0248513,0.599651,-0.21436,-0.0248534,0.59964
700,-0.214591,-0.0248513,0.599651,-0.21436,-0.0248534,0.59964
701,-0.214588,-0.0248513,0.599652,-0.21436,-0.0248534,0.59964
702,-0.214585,-0.0248514,0.599652,-0.21436,-0.0248534,0.59964
703,-0.214581,-0.0248514,0.599652,-0.21436,-0.0248534,0.59964
704,-0.214578,-0.0248514,0.599652,-0.21436,-0.0248534,0.59964
705,-0.214575,-0.0248515,0.599652,-0.21436,-0.0248534,0.59964
706,-0.214572,-0.0248515,0.599653,-0.21436,-0.0248534,0.59964
707,-0.214569,-0.0248515,0.599653,-0.21436,-0.0248534,0.59964
708,-0.214567,-0.0248516,0.599653,-0.21436,-0.0248534,0.59964
709,-0.214564,-0.0248516,0.599653,-0.21436,-0.0248534,0.59964
710,-0.214561,-0.0248516,0.599653,-0.21436,-0.0248534,0.59964
711,-0.214559,-0.0248517,0.599653,-0.21436,-0.0248534,0.59964
712,-0.214557,-0.0248517,0.599654,-0.21436,-0.0248534,0.59964
713,-0.214554,-0.0248517,0.599654,-0.21436,-0.0248534,0.59964
714,-0.214552,-0.0248518,0.599654,-0.21436,-0.0248534,0.59964
715,-0.21455,-0.0248518,0.599654,-0.21436,-0.0248534,0.59964
716,-0.214547,-0.0248518,0.599654,-0.21436,-0.0248534,0.59964
717,-0.214545,-0.0248518,0.599654,-0.21436,-0.0248534,0.59964
718,-0.214543,-0.0248519,0.599655,-0.21436,-0.0248534,0.59964
719,-0.214541,-0.0248519,0.599655,-0.21436,-0.0248534,0.59964
720,-0.214539,-0.0248519,0.599655,-0.21436,-0.0248534,0.59964
721,-0.214537,-0.0248519,0.599655,-0.21436,-0.0248534,0.59964
722,-0.214535,-0.024852,0.599655,-0.21436,-0.0248534,0.59964
723,-0.214533,-0.024852,0.599655,-0.21436,-0.0248534,0.59964
724,-0.214532,-0.024852,0.599656,-0.21436,-0.0248534,0.59964
725,-0.21453,-0.0248521,0.599656,-0.21436,-0.0248534,0.59964
726,-0.214528,-0.0248521,0.599656,-0.21436,-0.0248534,0.59964
727,-0.214526,-0.0248521,0.599656,-0.21436,-0.0248534,0.59964
728,-0.214524,-0.0248521,0.599656,-0.21436,-0.0248534,0.59964
729,-0.214523,-0.0248522,0.599656,-0.21436,-0.0248534,0.59964
730,-0.214521,-0.0248522,0.599657,-0.21436,-0.0248534,0.59964
731,-0.214519,-0.0248522,0.599657,-0.21436,-0.0248534,0.59964
